PostId,OpenStatus
72005,not constructive
72006,open
72011,open
72013,open
72015,open
72016,open
72018,open
72019,off topic
72021,not constructive
72028,open
72034,not a real question
72036,open
72040,open
72044,open
72046,open
72052,not a real question
72053,open
72061,open
72062,open
72064,off topic
72070,not constructive
72071,not a real question
72072,not constructive
72073,not constructive
72075,not a real question
72076,open
72079,open
72081,open
72086,open
72089,not a real question
72094,not a real question
72100,open
72101,off topic
72102,not a real question
72103,open
72105,not constructive
72108,not a real question
72117,not a real question
72119,open
72128,not a real question
72129,not a real question
72130,open
72132,not a real question
72134,open
72136,not constructive
72139,open
72140,open
72142,open
72143,open
72147,not a real question
72151,not constructive
72152,not constructive
72153,open
72159,open
72161,not a real question
72162,not a real question
72163,open
72164,open
72166,open
72167,open
72171,not a real question
72173,open
72175,not a real question
72176,off topic
72178,open
72179,open
72183,open
72186,not a real question
72187,open
72198,off topic
72199,open
72202,open
72206,not a real question
72214,off topic
72220,open
72222,not a real question
72231,open
72232,off topic
72234,open
72235,open
72236,not a real question
72239,open
72242,not a real question
72244,not a real question
72246,not a real question
72248,not constructive
72250,open
72252,open
72255,open
72263,open
72265,open
72269,open
72271,not constructive
72272,not a real question
72273,open
72274,open
72278,not constructive
72281,open
72289,open
72292,not a real question
72294,not a real question
72295,open
72297,off topic
72298,open
72300,not a real question
72302,not a real question
72303,open
72304,off topic
72308,off topic
72310,open
72312,not a real question
72313,not a real question
72318,not constructive
72322,open
72328,open
72329,not constructive
72331,off topic
72341,not a real question
72343,not a real question
72345,not constructive
72348,not constructive
72350,open
72353,off topic
72355,open
72357,open
72359,open
72360,open
72365,off topic
72367,not a real question
72368,not a real question
72369,open
72373,not a real question
72377,open
72382,open
72383,open
72385,not a real question
72391,not a real question
72394,off topic
72396,open
72397,open
72398,open
72405,open
72413,open
72416,not a real question
72419,open
72421,open
72423,open
72424,open
72427,off topic
72430,not constructive
72435,open
72436,off topic
72437,not constructive
72440,not a real question
72443,off topic
72445,open
72448,open
72456,open
72458,off topic
72459,open
72461,open
72463,not a real question
72464,open
72468,open
72472,open
72475,open
72477,off topic
72479,not a real question
72480,not a real question
72483,open
72485,open
72486,open
72488,not a real question
72489,not a real question
72491,not a real question
72494,not a real question
72495,open
72496,open
72497,open
72498,open
72499,open
72500,open
72505,open
72506,open
72507,not a real question
72509,open
72510,not a real question
72512,open
72518,open
72519,open
72523,off topic
72525,open
72526,not a real question
72527,open
72528,not constructive
72530,not a real question
72533,open
72535,not constructive
72538,open
72544,open
72545,off topic
72546,open
72547,open
72549,open
72552,open
72553,not a real question
72554,not a real question
72555,not a real question
72556,open
72557,not a real question
72558,open
72563,open
72567,not a real question
72581,open
72582,not a real question
72583,open
72584,open
72587,not a real question
72589,open
72592,open
72595,not a real question
72597,open
72599,open
72601,not a real question
72605,not constructive
72607,not constructive
72608,open
72611,open
72615,not a real question
72617,open
72618,open
72622,open
72625,open
72626,not a real question
72628,open
72631,not a real question
72633,open
72636,off topic
72638,not constructive
72639,open
72641,not constructive
72646,open
72647,off topic
72649,open
72650,not a real question
72655,not a real question
72656,not a real question
72658,not constructive
72663,not a real question
72664,open
72666,not a real question
72670,open
72671,open
72673,open
72676,open
72677,not constructive
72678,open
72681,not constructive
72682,open
72684,not constructive
72689,open
72690,off topic
72691,not constructive
72697,not constructive
72698,not a real question
72700,not a real question
72701,not a real question
72703,off topic
72712,not a real question
72713,off topic
72714,open
72715,open
72724,open
72731,open
72732,open
72737,open
72740,open
72741,not a real question
72744,open
72746,not constructive
72747,off topic
72749,off topic
72751,not a real question
72752,open
72755,not a real question
72757,open
72760,off topic
72763,not a real question
72765,not constructive
72766,open
72767,open
72768,not a real question
72770,open
72773,open
72778,off topic
72785,open
72786,not a real question
72789,open
72790,off topic
72799,open
72801,open
72808,open
72809,open
72811,off topic
72813,off topic
72817,open
72822,open
72824,not constructive
72825,open
72828,open
72833,open
72835,not a real question
72836,off topic
72841,open
72842,open
72848,not a real question
72852,not a real question
72854,not a real question
72855,open
72860,not a real question
72861,open
72865,off topic
72866,open
72872,open
72873,open
72874,not a real question
72875,not a real question
72876,open
72877,not a real question
72879,open
72881,not constructive
72883,not constructive
72888,open
72889,not a real question
72890,not a real question
72892,open
72893,open
72894,not a real question
72898,not a real question
72901,open
72902,not a real question
72903,open
72904,not a real question
72909,open
72912,not constructive
72913,not a real question
72914,not a real question
72915,open
72919,open
72920,not a real question
72923,open
72926,open
72930,open
72931,open
72932,not a real question
72936,not a real question
72937,off topic
72939,open
72942,open
72944,not a real question
72945,off topic
72947,open
72949,open
72950,not a real question
72952,open
72953,open
72955,not constructive
72956,not a real question
72958,not constructive
72963,open
72966,open
72968,open
72973,not constructive
72976,open
72977,not constructive
72979,open
72993,open
72996,open
72998,open
73000,off topic
73004,open
73005,open
73008,open
73009,open
73011,not constructive
73012,not a real question
73013,open
73015,open
73027,open
73029,not a real question
73031,not constructive
73034,open
73037,open
73038,not a real question
73045,off topic
73057,not constructive
73060,off topic
73062,open
73063,open
73065,open
73073,open
73075,open
73077,open
73085,not a real question
73086,open
73090,open
73091,not a real question
73095,open
73096,not a real question
73106,open
73111,open
73113,open
73116,open
73118,not a real question
73120,off topic
73121,open
73122,open
73127,not constructive
73128,off topic
73133,open
73134,open
73139,open
73140,open
73142,open
73145,not constructive
73148,open
73149,open
73151,not a real question
73153,open
73157,off topic
73158,open
73160,open
73168,open
73169,open
73170,open
73171,open
73173,open
73174,open
73176,off topic
73179,open
73180,open
73186,off topic
73188,off topic
73189,open
73190,not a real question
73192,open
73193,open
73196,open
73199,open
73200,not a real question
73201,open
73205,open
73206,off topic
73207,open
73210,open
73212,open
73213,not a real question
73216,open
73217,not a real question
73219,open
73220,not constructive
73221,open
73223,open
73224,open
73226,off topic
73227,off topic
73228,open
73230,not a real question
73232,open
73233,off topic
73235,open
73236,open
73240,open
73244,open
73246,open
73250,open
73256,off topic
73263,not a real question
73265,off topic
73266,open
73267,open
73275,off topic
73279,open
73281,open
73285,not constructive
73286,not a real question
73288,open
73290,not a real question
73291,off topic
73293,open
73294,not constructive
73295,open
73296,not a real question
73299,not constructive
73301,not a real question
73302,open
73307,off topic
73310,not a real question
73311,not a real question
73315,not a real question
73316,open
73318,not a real question
73319,open
73322,open
73323,open
73325,off topic
73330,open
73333,not a real question
73335,off topic
73336,not a real question
73343,not a real question
73344,off topic
73346,not constructive
73347,open
73354,open
73356,not a real question
73357,not a real question
73358,open
73359,not a real question
73360,not a real question
73362,open
73365,open
73366,not a real question
73370,off topic
73373,not a real question
73375,not a real question
73377,open
73379,not a real question
73380,not constructive
73387,open
73391,not a real question
73393,open
73394,open
73398,open
73400,not a real question
73401,off topic
73402,open
73406,off topic
73409,not a real question
73411,open
73413,open
73416,off topic
73419,open
73421,off topic
73424,not constructive
73427,open
73434,off topic
73435,not constructive
73438,open
73440,open
73443,not a real question
73446,not a real question
73449,not a real question
73450,open
73454,open
73455,open
73456,open
73457,not constructive
73459,open
73461,open
73466,open
73468,open
73471,open
73473,not a real question
73475,open
73477,open
73480,open
73481,not constructive
73489,not constructive
73491,off topic
73492,open
73493,open
73495,open
73497,open
73499,not a real question
73501,open
73502,not a real question
73507,not a real question
73509,open
73517,not a real question
73518,open
73521,open
73522,not constructive
73523,not constructive
73525,not a real question
73526,open
73527,not constructive
73528,open
73529,not constructive
73530,open
73532,open
73534,open
73535,open
73537,open
73539,open
73540,open
73541,open
73542,open
73545,not a real question
73547,not a real question
73548,off topic
73551,not a real question
73552,off topic
73557,not constructive
73563,off topic
73566,not a real question
73568,open
73572,open
73575,open
73576,not a real question
73577,open
73578,not a real question
73579,off topic
73586,off topic
73588,not a real question
73591,not a real question
73592,open
73594,open
73595,open
73596,not a real question
73597,open
73598,open
73599,open
73604,not a real question
73611,open
73618,open
73632,off topic
73633,not a real question
73636,not constructive
73637,open
73640,open
73641,open
73656,not constructive
73657,open
73658,open
73659,open
73662,open
73663,not a real question
73666,not a real question
73669,not a real question
73670,open
73672,open
73673,open
73676,open
73679,open
73682,not a real question
73683,open
73684,open
73689,open
73691,off topic
73698,not a real question
73701,open
73705,open
73707,open
73708,open
73717,not a real question
73718,open
73719,not a real question
73721,open
73723,open
73725,not a real question
73727,not constructive
73728,open
73730,open
73731,off topic
73732,not constructive
73736,off topic
73737,not a real question
73741,open
73747,not constructive
73750,not a real question
73753,off topic
73754,not a real question
73755,open
73759,open
73761,open
73763,open
73768,off topic
73769,not constructive
73772,off topic
73774,open
73775,not a real question
73776,not a real question
73778,not a real question
73780,off topic
73782,not a real question
73785,open
73786,open
73788,open
73791,open
73794,open
73795,not a real question
73800,off topic
73801,open
73808,not a real question
73809,open
73815,open
73816,not a real question
73817,open
73820,not a real question
73822,not constructive
73823,open
73827,open
73829,open
73830,open
73834,open
73837,off topic
73839,not a real question
73843,open
73845,off topic
73846,not a real question
73849,off topic
73852,open
73854,off topic
73855,not constructive
73862,open
73864,open
73865,open
73868,off topic
73869,open
73871,not a real question
73872,not a real question
73873,not constructive
73881,open
73885,open
73890,not constructive
73893,off topic
73894,open
73896,open
73897,open
73903,open
73905,open
73906,open
73907,open
73909,open
73910,open
73911,off topic
73913,not constructive
73920,off topic
73923,open
73925,open
73926,not a real question
73927,off topic
73931,not a real question
73932,not a real question
73933,open
73935,open
73936,open
73937,open
73938,open
73941,not a real question
73942,open
73943,not a real question
73945,not a real question
73946,not a real question
73950,off topic
73951,open
73953,open
73962,not a real question
73963,open
73964,not a real question
73965,off topic
73968,open
73970,not a real question
73973,not a real question
73974,not a real question
73975,open
73977,open
73979,open
73980,not a real question
73981,not a real question
73985,not a real question
73990,open
73995,open
74000,open
74001,not a real question
74002,not a real question
74005,off topic
74009,not constructive
74010,not a real question
74011,open
74012,not a real question
74013,open
74014,not a real question
74015,off topic
74017,not constructive
74019,not a real question
74020,open
74027,open
74035,open
74040,not a real question
74042,open
74043,open
74046,not a real question
74051,not a real question
74052,open
74055,open
74058,off topic
74063,open
74068,not a real question
74071,open
74072,not constructive
74073,open
74074,off topic
74075,off topic
74076,open
74080,open
74081,not a real question
74084,open
74086,not a real question
74089,off topic
74090,open
74092,open
74096,open
74097,open
74099,not a real question
74105,open
74108,open
74109,open
74111,open
74117,not a real question
74118,not a real question
74119,not a real question
74122,open
74124,not a real question
74125,not constructive
74126,open
74133,open
74134,open
74135,not constructive
74143,not a real question
74145,not a real question
74147,not a real question
74149,open
74150,open
74152,not constructive
74159,open
74161,open
74162,not a real question
74165,off topic
74166,open
74168,not a real question
74174,open
74176,open
74191,open
74192,open
74199,open
74200,open
74204,not constructive
74206,open
74209,not a real question
74213,not a real question
74214,open
74217,open
74224,open
74225,open
74227,open
74228,open
74231,off topic
74232,open
74234,open
74236,open
74240,off topic
74241,not a real question
74247,not a real question
74249,off topic
74250,open
74255,open
74256,not a real question
74258,not constructive
74265,open
74267,open
74270,off topic
74272,open
74273,open
74275,open
74277,open
74279,open
74281,off topic
74282,not constructive
74283,open
74284,open
74285,not a real question
74292,open
74293,not a real question
74296,not a real question
74303,not constructive
74304,open
74306,not constructive
74308,open
74310,not a real question
74313,not constructive
74314,open
74316,open
74317,open
74318,open
74321,open
74323,open
74325,open
74328,open
74329,not a real question
74338,open
74339,open
74342,open
74343,not constructive
74347,open
74349,open
74350,open
74351,open
74353,not a real question
74355,not a real question
74358,open
74359,open
74363,not a real question
74367,open
74370,open
74371,not a real question
74372,not constructive
74373,not a real question
74376,open
74380,not a real question
74382,not a real question
74383,open
74385,not constructive
74388,not a real question
74394,open
74395,open
74396,off topic
74397,open
74398,not a real question
74400,open
74402,open
74410,not a real question
74411,off topic
74412,open
74414,open
74415,not a real question
74416,off topic
74419,not a real question
74420,open
74421,open
74423,open
74424,open
74425,open
74426,not a real question
74427,not a real question
74429,open
74432,not a real question
74434,open
74435,not a real question
74437,open
74441,not constructive
74443,not a real question
74444,not a real question
74448,not constructive
74450,open
74451,not constructive
74453,open
74456,not a real question
74460,not a real question
74461,open
74462,open
74463,open
74473,open
74474,not a real question
74475,open
74476,open
74478,open
74488,off topic
74490,open
74494,off topic
74503,not constructive
74504,not a real question
74505,not constructive
74508,open
74511,open
74513,open
74516,open
74519,open
74521,open
74524,not a real question
74526,open
74530,not a real question
74532,open
74536,open
74540,open
74542,not a real question
74544,open
74549,open
74550,open
74551,open
74552,open
74553,not a real question
74555,open
74557,open
74559,off topic
74560,open
74564,open
74565,open
74568,open
74572,open
74575,open
74577,not a real question
74578,open
74580,open
74583,not a real question
74586,not a real question
74589,open
74590,open
74593,open
74595,open
74598,not a real question
74602,not a real question
74604,not a real question
74605,not a real question
74607,open
74609,open
74610,not constructive
74619,open
74621,not a real question
74622,not constructive
74625,not constructive
74627,not a real question
74630,not a real question
74632,not a real question
74633,not a real question
74634,not constructive
74635,open
74638,open
74639,not a real question
74642,open
74643,open
74644,open
74646,not constructive
74652,off topic
74656,not a real question
74662,open
74663,open
74664,not a real question
74665,open
74666,not constructive
74667,open
74668,open
74669,open
74671,not constructive
74672,not a real question
74673,not a real question
74674,off topic
74676,off topic
74680,open
74681,open
74682,open
74687,open
74690,open
74693,open
74694,open
74696,not constructive
74697,open
74699,open
74700,not a real question
74706,not a real question
74708,open
74711,open
74714,open
74715,open
74717,open
74722,not a real question
74726,open
74729,not a real question
74734,open
74744,open
74747,open
74754,not a real question
74756,off topic
74763,open
74769,open
74770,open
74771,open
74774,open
74776,off topic
74777,open
74779,open
74782,open
74783,open
74784,open
74787,not a real question
74788,open
74793,off topic
74795,open
74797,open
74798,open
74800,not a real question
74804,open
74808,open
74810,not a real question
74816,open
74819,open
74820,open
74822,not a real question
74823,open
74825,not a real question
74830,not a real question
74835,open
74844,off topic
74847,open
74851,not constructive
74858,not a real question
74864,off topic
74866,open
74867,open
74870,open
74871,open
74876,off topic
74877,open
74880,open
74881,open
74882,open
74885,open
74887,open
74889,not a real question
74892,open
74893,open
74894,open
74895,not a real question
74898,open
74900,open
74901,open
74903,open
74904,open
74905,open
74906,open
74908,open
74909,not constructive
74910,not a real question
74911,not a real question
74918,not a real question
74919,off topic
74920,open
74922,open
74923,not constructive
74928,not a real question
74929,not a real question
74931,not constructive
74932,open
74935,open
74937,open
74941,not constructive
74942,open
74945,off topic
74949,open
74951,not constructive
74953,open
74959,off topic
74960,not a real question
74962,not a real question
74963,off topic
74964,not a real question
74965,open
74969,open
74970,off topic
74972,open
74974,not a real question
74977,open
74980,open
74982,not a real question
74984,open
74985,not a real question
74990,off topic
74993,open
74994,open
74997,not a real question
74999,not a real question
75003,open
75004,open
75006,open
75007,open
75008,not a real question
75009,not a real question
75011,open
75012,open
75013,open
75014,open
75022,open
75035,open
75037,open
75039,open
75040,not a real question
75041,open
75043,not a real question
75045,open
75047,not a real question
75048,off topic
75051,open
75055,off topic
75057,open
75060,off topic
75061,open
75063,open
75065,open
75066,not constructive
75067,off topic
75068,open
75069,not a real question
75075,not a real question
75077,open
75078,open
75083,open
75087,open
75089,open
75090,off topic
75092,not constructive
75095,open
75102,off topic
75104,off topic
75105,not a real question
75106,open
75108,open
75109,open
75111,not a real question
75115,open
75119,open
75120,not a real question
75121,not constructive
75126,open
75135,not a real question
75143,open
75145,not a real question
75146,off topic
75147,not a real question
75151,open
75154,open
75157,not constructive
75158,open
75162,open
75164,not a real question
75167,open
75168,open
75169,not a real question
75170,open
75172,not constructive
75173,off topic
75174,open
75175,open
75178,open
75179,open
75180,not a real question
75181,open
75182,open
75183,open
75187,not a real question
75188,open
75190,not a real question
75196,not a real question
75198,not constructive
75200,open
75201,open
75203,not a real question
75208,not a real question
75211,off topic
75215,open
75217,open
75219,open
75220,open
75225,open
75226,open
75227,open
75229,open
75233,open
75237,open
75239,off topic
75240,open
75242,off topic
75245,off topic
75247,not a real question
75252,off topic
75253,not a real question
75254,not a real question
75255,open
75258,open
75259,open
75261,open
75264,not constructive
75267,not a real question
75271,not constructive
75272,not a real question
75274,open
75275,not constructive
75276,open
75279,open
75284,not constructive
75287,open
75291,open
75295,open
75298,open
75299,not a real question
75301,open
75304,not constructive
75305,not constructive
75306,open
75310,open
75316,open
75317,not a real question
75320,not a real question
75321,open
75324,not a real question
75327,open
75328,open
75329,open
75330,not a real question
75335,open
75336,not a real question
75341,not a real question
75343,open
75344,open
75347,off topic
75349,open
75359,open
75362,open
75363,not a real question
75365,not a real question
75368,open
75370,open
75380,open
75384,open
75394,open
75399,open
75400,not a real question
75404,not a real question
75405,not a real question
75406,open
75408,not a real question
75409,not a real question
75411,open
75418,off topic
75419,not a real question
75423,open
75428,open
75431,open
75433,open
75442,open
75443,off topic
75445,open
75447,not a real question
75452,open
75454,open
75457,not a real question
75462,open
75463,not constructive
75467,open
75469,off topic
75470,open
75471,off topic
75473,open
75474,off topic
75480,open
75481,not constructive
75486,off topic
75490,not a real question
75492,open
75493,open
75495,open
75496,open
75498,open
75499,not a real question
75505,off topic
75507,open
75509,not a real question
75515,open
75519,open
75523,open
75524,open
75525,open
75527,not constructive
75530,open
75533,off topic
75536,not constructive
75537,not a real question
75540,not a real question
75544,open
75546,off topic
75547,open
75551,off topic
75553,open
75556,not a real question
75558,open
75565,open
75568,not constructive
75571,off topic
75574,open
75575,open
75576,open
75580,open
75583,open
75585,not a real question
75592,not a real question
75593,open
75596,open
75598,not constructive
75600,not a real question
75601,open
75603,open
75604,open
75605,open
75608,off topic
75612,open
75615,open
75622,not constructive
75623,open
75625,not a real question
75629,not a real question
75630,open
75634,open
75635,not a real question
75638,open
75640,open
75642,open
75643,off topic
75645,off topic
75652,open
75659,open
75660,open
75662,open
75665,open
75667,not constructive
75669,open
75670,open
75673,not constructive
75674,open
75675,not constructive
75676,open
75677,open
75679,open
75684,open
75685,not constructive
75687,open
75689,open
75696,not a real question
75698,open
75700,open
75701,off topic
75703,open
75706,open
75707,open
75710,open
75711,not constructive
75713,open
75714,open
75715,not a real question
75717,open
75718,not a real question
75719,not a real question
75720,open
75722,off topic
75726,open
75727,open
75733,off topic
75734,open
75735,open
75740,off topic
75747,open
75751,not a real question
75753,not a real question
75754,not a real question
75758,open
75761,open
75762,open
75763,open
75764,off topic
75765,open
75767,open
75768,open
75770,not a real question
75771,open
75774,off topic
75782,not constructive
75784,off topic
75785,not a real question
75786,open
75787,open
75789,not a real question
75792,open
75797,open
75800,not a real question
75801,not a real question
75807,open
75809,not a real question
75810,not a real question
75811,open
75812,open
75814,open
75818,not a real question
75820,open
75821,off topic
75822,not a real question
75825,open
75828,open
75829,not a real question
75831,not a real question
75836,not a real question
75837,open
75838,open
75842,open
75847,not a real question
75849,open
75855,not constructive
75858,open
75859,open
75862,not a real question
75864,open
75866,open
75867,open
75871,open
75877,not a real question
75878,open
75882,off topic
75883,open
75885,open
75887,open
75889,open
75891,not a real question
75892,open
75893,not a real question
75897,off topic
75898,open
75904,not a real question
75905,not constructive
75907,not a real question
75908,off topic
75909,open
75910,open
75914,off topic
75916,off topic
75919,open
75921,open
75922,open
75923,not a real question
75929,not a real question
75930,open
75934,open
75935,not a real question
75938,open
75939,open
75941,open
75943,open
75944,open
75947,open
75948,open
75952,open
75954,open
75959,not a real question
75961,not a real question
75967,off topic
75968,open
75970,open
75971,off topic
75976,open
75979,open
75980,open
75982,not a real question
75988,open
75989,off topic
75992,open
75999,not a real question
76001,not constructive
76004,open
76005,open
76007,open
76008,open
76009,open
76011,off topic
76013,open
76014,open
76016,not a real question
76018,not a real question
76020,not a real question
76022,not a real question
76023,off topic
76025,open
76027,not constructive
76028,not a real question
76030,open
76035,open
76047,not a real question
76051,open
76054,not a real question
76057,not a real question
76060,open
76062,open
76063,off topic
76064,not a real question
76065,not constructive
76074,not a real question
76080,open
76082,off topic
76083,open
76086,open
76099,open
76100,not a real question
76103,not a real question
76105,open
76106,open
76107,open
76108,not a real question
76109,open
76112,open
76113,open
76121,off topic
76125,off topic
76127,not a real question
76132,open
76133,off topic
76135,open
76138,not constructive
76143,open
76148,not a real question
76149,not a real question
76153,open
76154,not a real question
76157,off topic
76162,open
76163,not a real question
76167,open
76170,open
76172,open
76178,open
76184,not a real question
76185,not constructive
76186,open
76191,off topic
76192,not a real question
76196,open
76198,not constructive
76200,open
76203,open
76206,off topic
76207,open
76211,open
76212,open
76215,open
76217,open
76220,not a real question
76221,open
76223,open
76224,not constructive
76225,not constructive
76228,open
76229,not a real question
76230,not a real question
76232,not a real question
76234,open
76236,open
76238,open
76241,open
76242,off topic
76243,open
76244,not a real question
76247,open
76250,open
76251,open
76256,open
76258,not a real question
76262,off topic
76264,open
76268,open
76271,open
76273,off topic
76274,open
76276,open
76280,not a real question
76282,not a real question
76285,open
76287,open
76288,open
76289,open
76290,not a real question
76291,not a real question
76294,open
76297,not a real question
76298,not a real question
76299,open
76300,open
76302,not a real question
76303,open
76304,open
76309,open
76310,not a real question
76312,not constructive
76314,open
76316,not constructive
76318,open
76319,off topic
76320,not constructive
76321,open
76322,off topic
76325,open
76328,open
76332,not a real question
76333,off topic
76335,open
76336,open
76337,not a real question
76340,open
76343,open
76344,open
76348,open
76349,not constructive
76351,open
76352,off topic
76353,off topic
76356,off topic
76358,open
76359,off topic
76360,open
76361,open
76367,not constructive
76370,open
76371,open
76374,not constructive
76379,open
76381,not a real question
76382,open
76385,off topic
76386,off topic
76388,not a real question
76394,open
76398,open
76400,open
76403,not a real question
76406,open
76407,open
76413,not a real question
76415,not a real question
76419,open
76421,off topic
76422,open
76423,open
76428,open
76429,not a real question
76430,open
76436,not a real question
76437,open
76441,not a real question
76444,off topic
76445,not a real question
76446,not constructive
76447,not a real question
76449,off topic
76454,not a real question
76456,open
76457,not a real question
76460,not a real question
76464,not constructive
76465,not a real question
76466,not a real question
76473,not a real question
76478,open
76484,open
76487,open
76489,open
76490,open
76492,open
76498,off topic
76499,not a real question
76502,not a real question
76505,open
76508,not a real question
76511,open
76515,open
76518,open
76520,open
76523,open
76525,open
76527,not a real question
76532,not a real question
76541,open
76544,not a real question
76545,open
76546,open
76547,not constructive
76553,open
76554,open
76556,open
76557,open
76560,not a real question
76563,open
76565,open
76566,open
76567,not constructive
76569,not a real question
76570,open
76573,open
76574,off topic
76577,not a real question
76579,open
76580,not a real question
76581,not a real question
76584,open
76590,open
76591,not constructive
76594,not a real question
76595,open
76596,off topic
76599,open
76600,open
76602,not a real question
76608,open
76609,open
76616,open
76619,not a real question
76620,open
76622,off topic
76623,not a real question
76624,open
76626,open
76628,not a real question
76629,not a real question
76632,open
76633,open
76637,not a real question
76647,not constructive
76649,open
76651,off topic
76652,open
76653,not constructive
76656,not constructive
76658,open
76662,open
76668,open
76670,open
76672,not constructive
76673,not constructive
76674,open
76675,open
76676,open
76677,open
76678,off topic
76683,not a real question
76688,not constructive
76689,off topic
76690,open
76691,not a real question
76697,open
76699,off topic
76700,open
76701,open
76702,off topic
76708,open
76711,open
76713,not constructive
76717,not a real question
76718,open
76726,open
76731,open
76733,open
76734,not a real question
76735,open
76736,open
76737,not a real question
76739,open
76740,open
76741,open
76742,not constructive
76746,open
76750,open
76751,open
76755,not a real question
76756,open
76757,open
76759,not a real question
76761,not constructive
76765,open
76767,open
76768,open
76769,not constructive
76770,open
76771,open
76773,open
76775,not a real question
76780,not a real question
76781,off topic
76784,open
76785,open
76790,open
76791,open
76793,open
76794,not constructive
76797,not a real question
76801,open
76807,open
76809,not a real question
76810,off topic
76811,off topic
76813,open
76815,off topic
76817,not a real question
76818,open
76830,not a real question
76832,open
76836,open
76838,not a real question
76841,open
76842,not constructive
76849,off topic
76854,open
76856,open
76857,open
76859,open
76865,open
76866,not a real question
76870,open
76871,open
76872,not a real question
76876,not a real question
76878,open
76881,not a real question
76884,open
76885,open
76886,off topic
76888,open
76889,open
76890,off topic
76891,open
76896,open
76898,not a real question
76903,not a real question
76904,off topic
76905,open
76907,not constructive
76908,open
76910,open
76911,open
76913,open
76916,not a real question
76917,off topic
76924,open
76928,open
76929,open
76930,open
76931,open
76932,not a real question
76933,open
76935,open
76936,not a real question
76938,not a real question
76940,not a real question
76941,open
76945,open
76946,not constructive
76947,not a real question
76948,not a real question
76952,not a real question
76957,off topic
76959,not a real question
76961,open
76963,open
76965,not a real question
76966,open
76967,open
76971,not constructive
76972,open
76975,not a real question
76976,open
76978,not constructive
76982,not a real question
76985,not a real question
76986,open
76988,open
76993,open
76994,not a real question
76998,open
76999,not a real question
77004,open
77006,not constructive
77008,off topic
77011,not a real question
77012,not a real question
77015,open
77018,off topic
77023,not constructive
77025,off topic
77031,not a real question
77033,open
77035,open
77037,not a real question
77039,open
77040,open
77041,off topic
77044,open
77051,open
77052,not constructive
77054,open
77055,not constructive
77057,open
77059,not a real question
77066,open
77067,open
77069,off topic
77073,not a real question
77079,not a real question
77080,open
77083,open
77084,not a real question
77085,open
77087,open
77088,open
77089,open
77096,open
77099,open
77100,open
77101,not a real question
77104,open
77106,open
77115,open
77117,open
77118,open
77119,open
77122,off topic
77125,open
77131,not a real question
77132,open
77133,open
77137,not a real question
77139,open
77140,not a real question
77141,not a real question
77143,not a real question
77145,open
77150,open
77151,open
77153,open
77155,open
77156,not a real question
77158,open
77160,open
77162,not a real question
77163,open
77167,off topic
77169,off topic
77170,open
77172,open
77173,open
77177,not a real question
77190,open
77191,open
77192,not constructive
77197,not a real question
77200,open
77202,not a real question
77203,open
77204,not constructive
77205,open
77207,off topic
77210,not a real question
77213,open
77215,open
77217,not a real question
77225,open
77233,open
77234,open
77235,open
77240,open
77241,open
77242,open
77245,open
77247,not a real question
77252,off topic
77258,not a real question
77266,open
77267,open
77268,not a real question
77271,off topic
77272,not a real question
77273,open
77277,open
77279,off topic
77282,not a real question
77285,open
77288,open
77292,off topic
77293,open
77297,open
77299,open
77303,open
77306,open
77314,not constructive
77317,not a real question
77324,open
77327,open
77328,off topic
77331,not a real question
77334,not a real question
77335,not constructive
77336,not a real question
77339,open
77341,open
77349,off topic
77353,not a real question
77356,open
77357,not constructive
77360,open
77362,off topic
77363,off topic
77365,not constructive
77366,open
77367,open
77368,open
77374,not constructive
77377,open
77378,open
77380,off topic
77381,open
77382,open
77385,off topic
77388,open
77390,open
77391,not a real question
77392,open
77394,open
77395,open
77399,not a real question
77400,open
77402,not a real question
77404,open
77405,off topic
77411,not constructive
77412,open
77413,not a real question
77414,open
77416,not constructive
77417,open
77418,not a real question
77420,not a real question
77423,open
77424,off topic
77425,not a real question
77427,not a real question
77430,open
77431,open
77432,not a real question
77434,open
77437,not constructive
77442,open
77444,open
77447,not a real question
77449,open
77450,not a real question
77451,open
77458,open
77462,open
77464,open
77467,open
77468,open
77473,open
77477,open
77478,open
77479,not a real question
77480,open
77484,not constructive
77486,open
77488,not a real question
77489,open
77490,not a real question
77491,open
77497,open
77499,not a real question
77501,open
77503,open
77504,not constructive
77505,open
77506,off topic
77508,not a real question
77514,off topic
77515,not a real question
77520,not a real question
77522,open
77524,off topic
77534,open
77535,open
77547,not a real question
77549,open
77550,open
77553,not a real question
77559,not a real question
77565,not a real question
77568,open
77569,open
77571,open
77572,open
77573,not a real question
77575,open
77579,not constructive
77580,open
77581,open
77584,open
77585,not a real question
77586,open
77589,open
77599,open
77601,open
77602,open
77607,open
77608,not constructive
77610,not a real question
77611,open
77614,not a real question
77617,off topic
77625,open
77627,not a real question
77629,not a real question
77630,open
77631,open
77632,open
77633,off topic
77635,open
77637,open
77638,not a real question
77641,open
77646,open
77648,open
77653,not a real question
77654,open
77664,not a real question
77667,not a real question
77669,open
77676,open
77677,off topic
77683,not a real question
77685,open
77691,off topic
77695,open
77697,not a real question
77699,open
77701,open
77705,not a real question
77706,open
77709,open
77711,open
77712,open
77714,not a real question
77715,open
77718,not constructive
77720,off topic
77723,not constructive
77728,not a real question
77729,not constructive
77730,open
77731,not a real question
77734,not a real question
77737,open
77739,open
77740,off topic
77744,open
